lag,match_type,lehrkraft_id,gruppe_id,teilnehmer_id,teacher_date,participant_time,teacher_dominante_dimension,participant_dominante_dimension,dominanz_match,teacher_dominante_dimension_wert,participant_dominante_dimension_wert,teacher_polaritaet_gesamt,participant_polaritaet_gesamt,polaritaet_match
0,same_or_following_session,1,4,14,2025-10-22,2025-10-28T17:10:00,performanz,sozial,0,0.47151497100649753,0.74612244897959,1,1,1
1,same_or_following_session,1,4,14,2025-10-22,2025-10-28T17:10:00,performanz,methodik,0,0.47151497100649753,0.67368421052632,1,1,1
2,same_or_following_session,1,4,14,2025-10-22,2025-10-28T17:10:00,performanz,sozial,0,0.47151497100649753,0.6456,1,1,1
3,same_or_following_session,1,4,14,2025-10-22,2025-11-04T17:10:00,performanz,performanz,1,0.47151497100649753,0.85454545454545,1,1,1
0,same_or_following_session,1,4,14,2025-10-29,2025-11-04T17:10:00,kognition,performanz,0,0.452405121097302,0.85454545454545,1,1,1
1,same_or_following_session,1,4,14,2025-10-29,2025-11-04T17:10:00,kognition,regulation,0,0.452405121097302,0.48473684210526,1,1,1
2,same_or_following_session,1,4,14,2025-10-29,2025-11-04T17:10:00,kognition,kognition,1,0.452405121097302,0.80425531914894,1,1,1
3,same_or_following_session,1,4,14,2025-10-29,2025-11-11T17:10:00,kognition,sozial,0,0.452405121097302,0.68193548387097,1,1,1
0,same_or_following_session,1,4,14,2025-11-05,2025-11-11T17:10:00,kognition,sozial,0,0.4968536876322,0.68193548387097,1,1,1
1,same_or_following_session,1,4,14,2025-11-05,2025-11-11T17:10:00,kognition,affektiv,0,0.4968536876322,0.486,1,1,1
2,same_or_following_session,1,4,14,2025-11-05,2025-11-11T17:10:00,kognition,affektiv,0,0.4968536876322,0.57049561403509,1,1,1
3,same_or_following_session,1,4,14,2025-11-05,2025-11-11T17:10:00,kognition,kognition,1,0.4968536876322,-0.6,1,-1,0
0,same_or_following_session,1,4,14,2025-11-26,2025-12-02T17:10:00,kognition,performanz,0,0.357341880713874,1.0,1,1,1
1,same_or_following_session,1,4,14,2025-11-26,2025-12-02T17:10:00,kognition,kognition,1,0.357341880713874,0.71914893617021,1,1,1
2,same_or_following_session,1,4,14,2025-11-26,2025-12-02T17:10:00,kognition,sozial,0,0.357341880713874,0.6952380952381,1,1,1
3,same_or_following_session,1,4,14,2025-11-26,2025-12-02T17:10:00,kognition,methodik,0,0.357341880713874,0.88421052631579,1,1,1
0,same_or_following_session,1,4,14,2025-12-03,2025-12-09T17:10:00,performanz,methodik,0,0.47568274150036605,0.56842105263158,1,1,1
1,same_or_following_session,1,4,14,2025-12-03,2025-12-09T17:10:00,performanz,performanz,1,0.47568274150036605,0.57209302325581,1,1,1
2,same_or_following_session,1,4,14,2025-12-03,2025-12-09T17:10:00,performanz,sozial,0,0.47568274150036605,0.98285714285714,1,1,1
3,same_or_following_session,1,4,14,2025-12-03,2025-12-09T18:29:00,performanz,methodik,0,0.47568274150036605,0.78947368421053,1,1,1
0,same_or_following_session,1,4,14,2025-12-10,2026-02-03T17:10:00,kognition,methodik,0,0.5109758207558034,0.89473684210526,1,1,1
1,same_or_following_session,1,4,14,2025-12-10,2026-02-03T17:10:00,kognition,sozial,0,0.5109758207558034,0.85925925925926,1,1,1
2,same_or_following_session,1,4,14,2025-12-10,2026-02-03T17:10:00,kognition,methodik,0,0.5109758207558034,0.89473684210526,1,1,1
3,same_or_following_session,1,4,14,2025-12-10,2026-02-03T18:29:55,kognition,affektiv,0,0.5109758207558034,0.73785185185185,1,1,1
0,same_or_following_session,23,4,14,2025-12-17,2026-02-03T17:10:00,kognition,methodik,0,0.50278045910237,0.89473684210526,1,1,1
1,same_or_following_session,23,4,14,2025-12-17,2026-02-03T17:10:00,kognition,sozial,0,0.50278045910237,0.85925925925926,1,1,1
2,same_or_following_session,23,4,14,2025-12-17,2026-02-03T17:10:00,kognition,methodik,0,0.50278045910237,0.89473684210526,1,1,1
3,same_or_following_session,23,4,14,2025-12-17,2026-02-03T18:29:55,kognition,affektiv,0,0.50278045910237,0.73785185185185,1,1,1
0,same_or_following_session,23,4,14,2026-01-07,2026-02-03T17:10:00,kognition,methodik,0,0.43643549419962796,0.89473684210526,1,1,1
1,same_or_following_session,23,4,14,2026-01-07,2026-02-03T17:10:00,kognition,sozial,0,0.43643549419962796,0.85925925925926,1,1,1
2,same_or_following_session,23,4,14,2026-01-07,2026-02-03T17:10:00,kognition,methodik,0,0.43643549419962796,0.89473684210526,1,1,1
3,same_or_following_session,23,4,14,2026-01-07,2026-02-03T18:29:55,kognition,affektiv,0,0.43643549419962796,0.73785185185185,1,1,1
0,same_or_following_session,1,4,15,2025-09-02,2025-11-11T17:10:00,kognition,kognition,1,0.514729261703918,-0.6,1,-1,0
1,same_or_following_session,1,4,15,2025-09-02,2025-11-25T18:27:51,kognition,methodik,0,0.514729261703918,0.70526315789474,1,1,1
0,same_or_following_session,1,4,15,2025-09-09,2025-11-11T17:10:00,kognition,kognition,1,0.29010198185488,-0.6,1,-1,0
1,same_or_following_session,1,4,15,2025-09-09,2025-11-25T18:27:51,kognition,methodik,0,0.29010198185488,0.70526315789474,1,1,1
0,same_or_following_session,1,4,15,2025-09-16,2025-11-11T17:10:00,kognition,kognition,1,0.47638736751513,-0.6,1,-1,0
1,same_or_following_session,1,4,15,2025-09-16,2025-11-25T18:27:51,kognition,methodik,0,0.47638736751513,0.70526315789474,1,1,1
0,same_or_following_session,1,4,15,2025-09-23,2025-11-11T17:10:00,kognition,kognition,1,0.501304650677562,-0.6,1,-1,0
1,same_or_following_session,1,4,15,2025-09-23,2025-11-25T18:27:51,kognition,methodik,0,0.501304650677562,0.70526315789474,1,1,1
0,same_or_following_session,1,4,15,2025-09-30,2025-11-11T17:10:00,kognition,kognition,1,0.502710908348776,-0.6,1,-1,0
1,same_or_following_session,1,4,15,2025-09-30,2025-11-25T18:27:51,kognition,methodik,0,0.502710908348776,0.70526315789474,1,1,1
0,same_or_following_session,1,4,15,2025-10-21,2025-11-11T17:10:00,kognition,kognition,1,0.525596317098234,-0.6,1,-1,0
1,same_or_following_session,1,4,15,2025-10-21,2025-11-25T18:27:51,kognition,methodik,0,0.525596317098234,0.70526315789474,1,1,1
0,same_or_following_session,1,4,15,2025-10-28,2025-11-11T17:10:00,regulation,kognition,0,0.446793231404164,-0.6,1,-1,0
1,same_or_following_session,1,4,15,2025-10-28,2025-11-25T18:27:51,regulation,methodik,0,0.446793231404164,0.70526315789474,1,1,1
0,same_or_following_session,1,4,15,2025-11-04,2025-11-11T17:10:00,kognition,kognition,1,0.50141977240076,-0.6,1,-1,0
1,same_or_following_session,1,4,15,2025-11-04,2025-11-25T18:27:51,kognition,methodik,0,0.50141977240076,0.70526315789474,1,1,1
0,same_or_following_session,1,4,15,2025-11-11,2025-11-11T17:10:00,kognition,kognition,1,0.48458611783270666,-0.6,1,-1,0
1,same_or_following_session,1,4,15,2025-11-11,2025-11-25T18:27:51,kognition,methodik,0,0.48458611783270666,0.70526315789474,1,1,1
0,same_or_following_session,1,4,15,2025-11-25,2025-11-25T18:27:51,kognition,methodik,0,0.49423908231649005,0.70526315789474,1,1,1
0,same_or_following_session,1,4,22,2025-09-10,2025-10-07T17:10:00,kognition,methodik,0,0.494114949657708,1.0,1,1,1
1,same_or_following_session,1,4,22,2025-09-10,2025-11-25T18:32:25,kognition,methodik,0,0.494114949657708,1.0,1,1,1
0,same_or_following_session,1,4,22,2025-09-24,2025-10-07T17:10:00,kognition,methodik,0,0.507259973413265,1.0,1,1,1
1,same_or_following_session,1,4,22,2025-09-24,2025-11-25T18:32:25,kognition,methodik,0,0.507259973413265,1.0,1,1,1
0,same_or_following_session,1,4,22,2025-10-01,2025-10-07T17:10:00,regulation,methodik,0,0.479923857686624,1.0,1,1,1
1,same_or_following_session,1,4,22,2025-10-01,2025-11-25T18:32:25,regulation,methodik,0,0.479923857686624,1.0,1,1,1
0,same_or_following_session,1,4,22,2025-10-15,2025-11-25T18:32:25,kognition,methodik,0,0.46725872439695204,1.0,1,1,1
0,same_or_following_session,1,4,22,2025-10-22,2025-11-25T18:32:25,performanz,methodik,0,0.516558159365182,1.0,1,1,1
0,same_or_following_session,1,4,22,2025-10-29,2025-11-25T18:32:25,kognition,methodik,0,0.501914049572328,1.0,1,1,1
0,same_or_following_session,1,4,22,2025-11-05,2025-11-25T18:32:25,kognition,methodik,0,0.522153612975028,1.0,1,1,1
0,same_or_following_session,1,4,22,2025-11-12,2025-11-25T18:32:25,kognition,methodik,0,0.48331381622188196,1.0,1,1,1
0,same_or_following_session,1,4,45,2025-11-11,2025-11-25T17:10:00,kognition,performanz,0,0.544734694004505,0.67441860465116,1,1,1
1,same_or_following_session,1,4,45,2025-11-11,2025-12-02T17:10:00,kognition,methodik,0,0.544734694004505,0.88421052631579,1,1,1
2,same_or_following_session,1,4,45,2025-11-11,2025-12-09T17:10:00,kognition,sozial,0,0.544734694004505,0.98285714285714,1,1,1
0,same_or_following_session,1,4,45,2025-11-18,2025-11-25T17:10:00,kognition,performanz,0,0.548799364795906,0.67441860465116,1,1,1
1,same_or_following_session,1,4,45,2025-11-18,2025-12-02T17:10:00,kognition,methodik,0,0.548799364795906,0.88421052631579,1,1,1
2,same_or_following_session,1,4,45,2025-11-18,2025-12-09T17:10:00,kognition,sozial,0,0.548799364795906,0.98285714285714,1,1,1
0,same_or_following_session,1,4,45,2025-11-25,2025-11-25T17:10:00,kognition,performanz,0,0.2073182092154,0.67441860465116,1,1,1
1,same_or_following_session,1,4,45,2025-11-25,2025-12-02T17:10:00,kognition,methodik,0,0.2073182092154,0.88421052631579,1,1,1
2,same_or_following_session,1,4,45,2025-11-25,2025-12-09T17:10:00,kognition,sozial,0,0.2073182092154,0.98285714285714,1,1,1
0,same_or_following_session,1,4,45,2025-12-02,2025-12-02T17:10:00,kognition,methodik,0,0.484968860898786,0.88421052631579,1,1,1
1,same_or_following_session,1,4,45,2025-12-02,2025-12-09T17:10:00,kognition,sozial,0,0.484968860898786,0.98285714285714,1,1,1
0,same_or_following_session,1,4,45,2025-12-09,2025-12-09T17:10:00,kognition,sozial,0,0.513238279535265,0.98285714285714,1,1,1
0,same_or_following_session,1,4,7,2025-09-03,2025-09-30T17:10:00,kognition,methodik,0,0.5060469492413959,0.78947368421053,1,1,1
1,same_or_following_session,1,4,7,2025-09-03,2025-10-21T17:10:00,kognition,sozial,0,0.5060469492413959,0.82105263157895,1,1,1
0,same_or_following_session,1,4,7,2025-09-10,2025-09-30T17:10:00,kognition,methodik,0,0.364019927516056,0.78947368421053,1,1,1
1,same_or_following_session,1,4,7,2025-09-10,2025-10-21T17:10:00,kognition,sozial,0,0.364019927516056,0.82105263157895,1,1,1
0,same_or_following_session,1,4,7,2025-09-24,2025-09-30T17:10:00,kognition,methodik,0,0.5097590336627267,0.78947368421053,1,1,1
1,same_or_following_session,1,4,7,2025-09-24,2025-10-21T17:10:00,kognition,sozial,0,0.5097590336627267,0.82105263157895,1,1,1
0,same_or_following_session,1,5,10,2025-09-11,2025-09-17T15:35:00,kognition,sozial,0,0.332209784963376,0.93851851851852,1,1,1
1,same_or_following_session,1,5,10,2025-09-11,2025-09-24T15:35:00,kognition,kognition,1,0.332209784963376,1.0,1,1,1
2,same_or_following_session,1,5,10,2025-09-11,2025-10-01T16:53:43,kognition,kognition,1,0.332209784963376,1.0,1,1,1
3,same_or_following_session,1,5,10,2025-09-11,2025-10-29T16:53:35,kognition,methodik,0,0.332209784963376,1.0,1,1,1
0,same_or_following_session,1,5,10,2025-09-18,2025-09-24T15:35:00,kognition,kognition,1,0.512127012074882,1.0,1,1,1
1,same_or_following_session,1,5,10,2025-09-18,2025-10-01T16:53:43,kognition,kognition,1,0.512127012074882,1.0,1,1,1
2,same_or_following_session,1,5,10,2025-09-18,2025-10-29T16:53:35,kognition,methodik,0,0.512127012074882,1.0,1,1,1
3,same_or_following_session,1,5,10,2025-09-18,2025-11-12T16:57:14,kognition,methodik,0,0.512127012074882,1.0,1,1,1
0,same_or_following_session,1,5,10,2025-09-25,2025-10-01T16:53:43,kognition,kognition,1,0.47937162528668253,1.0,1,1,1
1,same_or_following_session,1,5,10,2025-09-25,2025-10-29T16:53:35,kognition,methodik,0,0.47937162528668253,1.0,1,1,1
2,same_or_following_session,1,5,10,2025-09-25,2025-11-12T16:57:14,kognition,methodik,0,0.47937162528668253,1.0,1,1,1
3,same_or_following_session,1,5,10,2025-09-25,2025-11-26T15:35:00,kognition,methodik,0,0.47937162528668253,1.0,1,1,1
0,same_or_following_session,1,5,10,2025-10-02,2025-10-29T16:53:35,kognition,methodik,0,0.5197677266445825,1.0,1,1,1
1,same_or_following_session,1,5,10,2025-10-02,2025-11-12T16:57:14,kognition,methodik,0,0.5197677266445825,1.0,1,1,1
2,same_or_following_session,1,5,10,2025-10-02,2025-11-26T15:35:00,kognition,methodik,0,0.5197677266445825,1.0,1,1,1
3,same_or_following_session,1,5,10,2025-10-02,2025-12-03T15:35:00,kognition,methodik,0,0.5197677266445825,1.0,1,1,1
0,same_or_following_session,1,5,10,2025-10-23,2025-10-29T16:53:35,kognition,methodik,0,0.533334350149535,1.0,1,1,1
1,same_or_following_session,1,5,10,2025-10-23,2025-11-12T16:57:14,kognition,methodik,0,0.533334350149535,1.0,1,1,1
2,same_or_following_session,1,5,10,2025-10-23,2025-11-26T15:35:00,kognition,methodik,0,0.533334350149535,1.0,1,1,1
3,same_or_following_session,1,5,10,2025-10-23,2025-12-03T15:35:00,kognition,methodik,0,0.533334350149535,1.0,1,1,1
0,same_or_following_session,1,5,10,2025-10-30,2025-11-12T16:57:14,performanz,methodik,0,0.47779222825240397,1.0,1,1,1
1,same_or_following_session,1,5,10,2025-10-30,2025-11-26T15:35:00,performanz,methodik,0,0.47779222825240397,1.0,1,1,1
2,same_or_following_session,1,5,10,2025-10-30,2025-12-03T15:35:00,performanz,methodik,0,0.47779222825240397,1.0,1,1,1
3,same_or_following_session,1,5,10,2025-10-30,2025-12-10T15:35:00,performanz,methodik,0,0.47779222825240397,1.0,1,1,1
0,same_or_following_session,1,5,10,2025-11-06,2025-11-12T16:57:14,kognition,methodik,0,0.375087193362424,1.0,1,1,1
1,same_or_following_session,1,5,10,2025-11-06,2025-11-26T15:35:00,kognition,methodik,0,0.375087193362424,1.0,1,1,1
2,same_or_following_session,1,5,10,2025-11-06,2025-12-03T15:35:00,kognition,methodik,0,0.375087193362424,1.0,1,1,1
3,same_or_following_session,1,5,10,2025-11-06,2025-12-10T15:35:00,kognition,methodik,0,0.375087193362424,1.0,1,1,1
0,same_or_following_session,1,5,10,2025-11-13,2025-11-26T15:35:00,performanz,methodik,0,0.45451255365346,1.0,1,1,1
1,same_or_following_session,1,5,10,2025-11-13,2025-12-03T15:35:00,performanz,methodik,0,0.45451255365346,1.0,1,1,1
2,same_or_following_session,1,5,10,2025-11-13,2025-12-10T15:35:00,performanz,methodik,0,0.45451255365346,1.0,1,1,1
3,same_or_following_session,1,5,10,2025-11-13,2026-02-04T15:35:00,performanz,methodik,0,0.45451255365346,1.0,1,1,1
0,same_or_following_session,1,5,10,2025-11-20,2025-11-26T15:35:00,kognition,methodik,0,0.339137014732872,1.0,1,1,1
1,same_or_following_session,1,5,10,2025-11-20,2025-12-03T15:35:00,kognition,methodik,0,0.339137014732872,1.0,1,1,1
2,same_or_following_session,1,5,10,2025-11-20,2025-12-10T15:35:00,kognition,methodik,0,0.339137014732872,1.0,1,1,1
3,same_or_following_session,1,5,10,2025-11-20,2026-02-04T15:35:00,kognition,methodik,0,0.339137014732872,1.0,1,1,1
0,same_or_following_session,1,5,10,2025-11-27,2025-12-03T15:35:00,performanz,methodik,0,0.46727547555698,1.0,1,1,1
1,same_or_following_session,1,5,10,2025-11-27,2025-12-10T15:35:00,performanz,methodik,0,0.46727547555698,1.0,1,1,1
2,same_or_following_session,1,5,10,2025-11-27,2026-02-04T15:35:00,performanz,methodik,0,0.46727547555698,1.0,1,1,1
0,same_or_following_session,1,5,10,2025-12-04,2025-12-10T15:35:00,kognition,methodik,0,0.472944756266935,1.0,1,1,1
1,same_or_following_session,1,5,10,2025-12-04,2026-02-04T15:35:00,kognition,methodik,0,0.472944756266935,1.0,1,1,1
0,same_or_following_session,1,5,10,2025-12-11,2026-02-04T15:35:00,kognition,methodik,0,0.4310304942801175,1.0,1,1,1
0,same_or_following_session,23,5,10,2026-01-08,2026-02-04T15:35:00,regulation,methodik,0,0.48711258683082753,1.0,1,1,1
0,same_or_following_session,23,5,10,2026-01-22,2026-02-04T15:35:00,kognition,methodik,0,0.291673663031,1.0,1,1,1
0,same_or_following_session,23,5,10,2026-01-29,2026-02-04T15:35:00,performanz,methodik,0,0.30944948300202,1.0,1,1,1
0,same_or_following_session,1,5,15,2025-09-04,2025-09-10T15:35:00,kognition,affektiv,0,0.472246566519036,0.6418085106383,1,1,1
1,same_or_following_session,1,5,15,2025-09-04,2025-09-10T15:35:00,kognition,regulation,0,0.472246566519036,0.72180952380952,1,1,1
2,same_or_following_session,1,5,15,2025-09-04,2025-09-17T15:35:00,kognition,kognition,1,0.472246566519036,1.0,1,1,1
3,same_or_following_session,1,5,15,2025-09-04,2025-09-17T15:35:00,kognition,sozial,0,0.472246566519036,0.93851851851852,1,1,1
0,same_or_following_session,1,5,15,2025-09-11,2025-09-17T15:35:00,kognition,kognition,1,0.367120842833704,1.0,1,1,1
1,same_or_following_session,1,5,15,2025-09-11,2025-09-17T15:35:00,kognition,sozial,0,0.367120842833704,0.93851851851852,1,1,1
2,same_or_following_session,1,5,15,2025-09-11,2025-09-24T15:35:00,kognition,affektiv,0,0.367120842833704,0.6652850877193,1,1,1
3,same_or_following_session,1,5,15,2025-09-11,2025-09-24T15:35:00,kognition,kognition,1,0.367120842833704,1.0,1,1,1
0,same_or_following_session,1,5,15,2025-09-18,2025-09-24T15:35:00,motivation,affektiv,0,0.48235777126303603,0.6652850877193,1,1,1
1,same_or_following_session,1,5,15,2025-09-18,2025-09-24T15:35:00,motivation,kognition,0,0.48235777126303603,1.0,1,1,1
2,same_or_following_session,1,5,15,2025-09-18,2025-09-24T15:35:00,motivation,affektiv,0,0.48235777126303603,0.6790671641791,1,1,1
3,same_or_following_session,1,5,15,2025-09-18,2025-10-01T15:35:00,motivation,affektiv,0,0.48235777126303603,0.6418085106383,1,1,1
0,same_or_following_session,1,5,15,2025-09-25,2025-10-01T15:35:00,kognition,affektiv,0,0.554990535850055,0.6418085106383,1,1,1
1,same_or_following_session,1,5,15,2025-09-25,2025-10-01T15:35:00,kognition,kognition,1,0.554990535850055,0.78723404255319,1,1,1
2,same_or_following_session,1,5,15,2025-09-25,2025-10-01T15:35:00,kognition,performanz,0,0.554990535850055,0.8046511627907,1,1,1
3,same_or_following_session,1,5,15,2025-09-25,2025-10-01T16:53:43,kognition,kognition,1,0.554990535850055,1.0,1,1,1
0,same_or_following_session,18,5,15,2025-10-09,2025-10-22T15:35:00,kognition,methodik,0,0.5214103434438875,0.6,1,1,1
1,same_or_following_session,18,5,15,2025-10-09,2025-10-29T15:35:00,kognition,methodik,0,0.5214103434438875,0.52631578947368,1,1,1
2,same_or_following_session,18,5,15,2025-10-09,2025-10-29T15:35:00,kognition,methodik,0,0.5214103434438875,0.6,1,1,1
3,same_or_following_session,18,5,15,2025-10-09,2025-10-29T15:35:00,kognition,performanz,0,0.5214103434438875,0.83255813953488,1,1,1
0,same_or_following_session,1,5,15,2025-10-23,2025-10-29T15:35:00,kognition,methodik,0,0.60994849046194,0.52631578947368,1,1,1
1,same_or_following_session,1,5,15,2025-10-23,2025-10-29T15:35:00,kognition,methodik,0,0.60994849046194,0.6,1,1,1
2,same_or_following_session,1,5,15,2025-10-23,2025-10-29T15:35:00,kognition,performanz,0,0.60994849046194,0.83255813953488,1,1,1
3,same_or_following_session,1,5,15,2025-10-23,2025-10-29T16:53:35,kognition,methodik,0,0.60994849046194,1.0,1,1,1
0,same_or_following_session,1,5,15,2025-11-06,2025-11-12T15:35:00,kognition,affektiv,0,0.5539176493856119,0.67066233766234,1,1,1
1,same_or_following_session,1,5,15,2025-11-06,2025-11-12T15:35:00,kognition,kognition,1,0.5539176493856119,0.70212765957447,1,1,1
2,same_or_following_session,1,5,15,2025-11-06,2025-11-12T16:57:14,kognition,methodik,0,0.5539176493856119,1.0,1,1,1
3,same_or_following_session,1,5,15,2025-11-06,2025-11-26T15:35:00,kognition,kognition,1,0.5539176493856119,0.6,1,1,1
0,same_or_following_session,1,5,15,2025-11-13,2025-11-26T15:35:00,performanz,kognition,0,0.48692702482568,0.6,1,1,1
1,same_or_following_session,1,5,15,2025-11-13,2025-11-26T15:35:00,performanz,sozial,0,0.48692702482568,0.58947368421053,1,1,1
2,same_or_following_session,1,5,15,2025-11-13,2025-11-26T15:35:00,performanz,kognition,0,0.48692702482568,0.88936170212766,1,1,1
3,same_or_following_session,1,5,15,2025-11-13,2025-11-26T15:35:00,performanz,methodik,0,0.48692702482568,1.0,1,1,1
0,same_or_following_session,1,5,15,2025-11-20,2025-11-26T15:35:00,kognition,kognition,1,0.49952676148214004,0.6,1,1,1
1,same_or_following_session,1,5,15,2025-11-20,2025-11-26T15:35:00,kognition,sozial,0,0.49952676148214004,0.58947368421053,1,1,1
2,same_or_following_session,1,5,15,2025-11-20,2025-11-26T15:35:00,kognition,kognition,1,0.49952676148214004,0.88936170212766,1,1,1
3,same_or_following_session,1,5,15,2025-11-20,2025-11-26T15:35:00,kognition,methodik,0,0.49952676148214004,1.0,1,1,1
0,same_or_following_session,1,5,15,2025-12-11,2026-01-21T15:35:00,kognition,affektiv,0,0.5020074437625525,0.68542164179104,1,1,1
1,same_or_following_session,1,5,15,2025-12-11,2026-01-21T15:35:00,kognition,sozial,0,0.5020074437625525,0.72380952380952,1,1,1
2,same_or_following_session,1,5,15,2025-12-11,2026-01-21T15:35:00,kognition,sozial,0,0.5020074437625525,0.8904347826087,1,1,1
3,same_or_following_session,1,5,15,2025-12-11,2026-02-04T15:35:00,kognition,affektiv,0,0.5020074437625525,0.66644776119403,1,1,1
0,same_or_following_session,23,5,15,2026-01-08,2026-01-21T15:35:00,kognition,affektiv,0,0.47071351623136337,0.68542164179104,1,1,1
1,same_or_following_session,23,5,15,2026-01-08,2026-01-21T15:35:00,kognition,sozial,0,0.47071351623136337,0.72380952380952,1,1,1
2,same_or_following_session,23,5,15,2026-01-08,2026-01-21T15:35:00,kognition,sozial,0,0.47071351623136337,0.8904347826087,1,1,1
3,same_or_following_session,23,5,15,2026-01-08,2026-02-04T15:35:00,kognition,affektiv,0,0.47071351623136337,0.66644776119403,1,1,1
0,same_or_following_session,23,5,15,2026-01-15,2026-01-21T15:35:00,performanz,affektiv,0,0.51263704547891,0.68542164179104,1,1,1
1,same_or_following_session,23,5,15,2026-01-15,2026-01-21T15:35:00,performanz,sozial,0,0.51263704547891,0.72380952380952,1,1,1
2,same_or_following_session,23,5,15,2026-01-15,2026-01-21T15:35:00,performanz,sozial,0,0.51263704547891,0.8904347826087,1,1,1
3,same_or_following_session,23,5,15,2026-01-15,2026-02-04T15:35:00,performanz,affektiv,0,0.51263704547891,0.66644776119403,1,1,1
0,same_or_following_session,23,5,15,2026-01-22,2026-02-04T15:35:00,regulation,affektiv,0,0.5159792706813076,0.66644776119403,1,1,1
1,same_or_following_session,23,5,15,2026-01-22,2026-02-04T15:35:00,regulation,methodik,0,0.5159792706813076,0.82105263157895,1,1,1
2,same_or_following_session,23,5,15,2026-01-22,2026-02-04T15:35:00,regulation,kognition,0,0.5159792706813076,0.57446808510638,1,1,1
3,same_or_following_session,23,5,15,2026-01-22,2026-02-04T15:35:00,regulation,methodik,0,0.5159792706813076,1.0,1,1,1
0,same_or_following_session,23,5,15,2026-01-29,2026-02-04T15:35:00,kognition,affektiv,0,0.376211456525968,0.66644776119403,1,1,1
1,same_or_following_session,23,5,15,2026-01-29,2026-02-04T15:35:00,kognition,methodik,0,0.376211456525968,0.82105263157895,1,1,1
2,same_or_following_session,23,5,15,2026-01-29,2026-02-04T15:35:00,kognition,kognition,1,0.376211456525968,0.57446808510638,1,1,1
3,same_or_following_session,23,5,15,2026-01-29,2026-02-04T15:35:00,kognition,methodik,0,0.376211456525968,1.0,1,1,1
0,same_or_following_session,1,5,9,2025-09-04,2025-09-10T15:35:00,kognition,affektiv,0,0.48098930419352,0.6418085106383,1,1,1
1,same_or_following_session,1,5,9,2025-09-04,2025-09-10T15:35:00,kognition,regulation,0,0.48098930419352,0.72180952380952,1,1,1
2,same_or_following_session,1,5,9,2025-09-04,2025-09-17T15:35:00,kognition,kognition,1,0.48098930419352,1.0,1,1,1
3,same_or_following_session,1,5,9,2025-09-04,2025-09-17T15:35:00,kognition,sozial,0,0.48098930419352,0.93851851851852,1,1,1
0,same_or_following_session,1,5,9,2025-09-11,2025-09-17T15:35:00,performanz,kognition,0,0.492529391097836,1.0,1,1,1
1,same_or_following_session,1,5,9,2025-09-11,2025-09-17T15:35:00,performanz,sozial,0,0.492529391097836,0.93851851851852,1,1,1
2,same_or_following_session,1,5,9,2025-09-11,2025-09-24T15:35:00,performanz,affektiv,0,0.492529391097836,0.6652850877193,1,1,1
3,same_or_following_session,1,5,9,2025-09-11,2025-09-24T15:35:00,performanz,kognition,0,0.492529391097836,1.0,1,1,1
0,same_or_following_session,1,5,9,2025-09-18,2025-09-24T15:35:00,kognition,affektiv,0,0.57340081901219,0.6652850877193,1,1,1
1,same_or_following_session,1,5,9,2025-09-18,2025-09-24T15:35:00,kognition,kognition,1,0.57340081901219,1.0,1,1,1
2,same_or_following_session,1,5,9,2025-09-18,2025-09-24T15:35:00,kognition,affektiv,0,0.57340081901219,0.6790671641791,1,1,1
3,same_or_following_session,1,5,9,2025-09-18,2025-10-01T15:35:00,kognition,affektiv,0,0.57340081901219,0.6418085106383,1,1,1
0,same_or_following_session,1,5,9,2025-09-25,2025-10-01T15:35:00,kognition,affektiv,0,0.48638546275777,0.6418085106383,1,1,1
1,same_or_following_session,1,5,9,2025-09-25,2025-10-01T15:35:00,kognition,kognition,1,0.48638546275777,0.78723404255319,1,1,1
2,same_or_following_session,1,5,9,2025-09-25,2025-10-01T15:35:00,kognition,performanz,0,0.48638546275777,0.8046511627907,1,1,1
3,same_or_following_session,1,5,9,2025-09-25,2025-10-01T16:53:43,kognition,kognition,1,0.48638546275777,1.0,1,1,1
0,same_or_following_session,1,5,9,2025-10-02,2025-10-22T15:35:00,kognition,methodik,0,0.551663245119598,0.6,1,1,1
1,same_or_following_session,1,5,9,2025-10-02,2025-10-29T15:35:00,kognition,methodik,0,0.551663245119598,0.52631578947368,1,1,1
2,same_or_following_session,1,5,9,2025-10-02,2025-10-29T15:35:00,kognition,methodik,0,0.551663245119598,0.6,1,1,1
3,same_or_following_session,1,5,9,2025-10-02,2025-10-29T15:35:00,kognition,performanz,0,0.551663245119598,0.83255813953488,1,1,1
0,same_or_following_session,1,5,9,2025-10-30,2025-11-12T15:35:00,regulation,affektiv,0,0.3102836002853814,0.67066233766234,1,1,1
1,same_or_following_session,1,5,9,2025-10-30,2025-11-12T15:35:00,regulation,kognition,0,0.3102836002853814,0.70212765957447,1,1,1
2,same_or_following_session,1,5,9,2025-10-30,2025-11-12T16:57:14,regulation,methodik,0,0.3102836002853814,1.0,1,1,1
3,same_or_following_session,1,5,9,2025-10-30,2025-11-26T15:35:00,regulation,kognition,0,0.3102836002853814,0.6,1,1,1
0,same_or_following_session,1,5,9,2025-11-06,2025-11-12T15:35:00,performanz,affektiv,0,0.5201783329735367,0.67066233766234,1,1,1
1,same_or_following_session,1,5,9,2025-11-06,2025-11-12T15:35:00,performanz,kognition,0,0.5201783329735367,0.70212765957447,1,1,1
